"country","budget_name","office_name","amount","agency_name","agency","year","budget_code","program","office"
Uganda,Voluntary Medical Male Circumcision,HHS/CDC,1.0102556E7,HHS/ALL,HHS/ALL,2013,CIRC,Prevention,HHS/CDC
Uganda,Voluntary Medical Male Circumcision,HHS/HRSA,0,HHS/ALL,HHS/ALL,2006,CIRC,Prevention,HHS/HRSA
Uganda,Voluntary Medical Male Circumcision,HHS/HRSA,0,HHS/ALL,HHS/ALL,2007,CIRC,Prevention,HHS/HRSA
Uganda,Voluntary Medical Male Circumcision,HHS/HRSA,0,HHS/ALL,HHS/ALL,2008,CIRC,Prevention,HHS/HRSA
Uganda,Voluntary Medical Male Circumcision,HHS/HRSA,0,HHS/ALL,HHS/ALL,2009,CIRC,Prevention,HHS/HRSA
Uganda,Voluntary Medical Male Circumcision,HHS/HRSA,0,HHS/ALL,HHS/ALL,2010,CIRC,Prevention,HHS/HRSA
Uganda,Voluntary Medical Male Circumcision,HHS/HRSA,0,HHS/ALL,HHS/ALL,2011,CIRC,Prevention,HHS/HRSA
Uganda,Voluntary Medical Male Circumcision,HHS/NIH,0,HHS/ALL,HHS/ALL,2011,CIRC,Prevention,HHS/NIH
Uganda,Voluntary Medical Male Circumcision,HHS/NIH,0,HHS/ALL,HHS/ALL,2012,CIRC,Prevention,HHS/NIH
Uganda,Voluntary Medical Male Circumcision,HHS/NIH,0,HHS/ALL,HHS/ALL,2013,CIRC,Prevention,HHS/NIH
Uganda,Blood Safety,Dept. of Defense,0,Dept. of Defense,Defense,2005,HMBL,Prevention,Defense
Uganda,Blood Safety,Dept. of Defense,0,Dept. of Defense,Defense,2006,HMBL,Prevention,Defense
Uganda,Blood Safety,Dept. of Defense,0,Dept. of Defense,Defense,2007,HMBL,Prevention,Defense
Uganda,Blood Safety,Dept. of Defense,0,Dept. of Defense,Defense,2008,HMBL,Prevention,Defense
Uganda,Blood Safety,Dept. of Defense,0,Dept. of Defense,Defense,2009,HMBL,Prevention,Defense
Uganda,Blood Safety,Dept. of Defense,0,Dept. of Defense,Defense,2010,HMBL,Prevention,Defense
Uganda,Blood Safety,Dept. of Defense,0,Dept. of Defense,Defense,2011,HMBL,Prevention,Defense
Uganda,Blood Safety,Dept. of Defense,0,Dept. of Defense,Defense,2012,HMBL,Prevention,Defense
Uganda,Blood Safety,Dept. of Defense,0,Dept. of Defense,Defense,2013,HMBL,Prevention,Defense
Uganda,Injection Safety,Dept. of State,11250,Dept. of State,DOS,2005,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2006,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2006,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2007,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2007,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2008,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2008,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2008,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2009,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2009,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2009,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2010,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2010,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2010,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2011,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2011,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2011,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2012,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2012,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2012,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2013,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2013,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of State,0,Dept. of State,DOS,2013,HMIN,Prevention,DOS
Uganda,Injection Safety,Dept. of Defense,0,Dept. of Defense,Defense,2005,HMIN,Prevention,Defense
Uganda,Injection Safety,Dept. of Defense,0,Dept. of Defense,Defense,2006,HMIN,Prevention,Defense
Uganda,Injection Safety,Dept. of Defense,50000,Dept. of Defense,Defense,2007,HMIN,Prevention,Defense
Uganda,Injection Safety,Dept. of Defense,50000,Dept. of Defense,Defense,2008,HMIN,Prevention,Defense
Uganda,Injection Safety,Dept. of Defense,50000,Dept. of Defense,Defense,2009,HMIN,Prevention,Defense
Uganda,Injection Safety,Dept. of Defense,50000,Dept. of Defense,Defense,2010,HMIN,Prevention,Defense
Uganda,Injection Safety,Dept. of Defense,50000,Dept. of Defense,Defense,2011,HMIN,Prevention,Defense
Uganda,Injection Safety,Dept. of Defense,100000,Dept. of Defense,Defense,2012,HMIN,Prevention,Defense
Uganda,Injection Safety,Dept. of Defense,100000,Dept. of Defense,Defense,2013,HMIN,Prevention,Defense
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,24800,Dept. of State,DOS,2005,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2006,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,72416,Dept. of State,DOS,2006,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2007,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,97449,Dept. of State,DOS,2007,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2008,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2008,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,29949,Dept. of State,DOS,2008,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2009,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2009,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,29949,Dept. of State,DOS,2009,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2010,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2010,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,29949,Dept. of State,DOS,2010,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2011,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2011,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,29949,Dept. of State,DOS,2011,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2012,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2012,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,29949,Dept. of State,DOS,2012,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2013,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,0,Dept. of State,DOS,2013,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of State,29949,Dept. of State,DOS,2013,HVAB,Prevention,DOS
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,9597258,USAID,USAID,2005,HVAB,Prevention,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,1.0252946E7,USAID,USAID,2006,HVAB,Prevention,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,1.2471279E7,USAID,USAID,2007,HVAB,Prevention,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,1.4522649E7,USAID,USAID,2008,HVAB,Prevention,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,1.4983319E7,USAID,USAID,2009,HVAB,Prevention,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,1.3259846E7,USAID,USAID,2010,HVAB,Prevention,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,1.1409846E7,USAID,USAID,2011,HVAB,Prevention,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,2077051,USAID,USAID,2012,HVAB,Prevention,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,USAID,308555,USAID,USAID,2013,HVAB,Prevention,USAID
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of Defense,0,Dept. of Defense,Defense,2005,HVAB,Prevention,Defense
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of Defense,0,Dept. of Defense,Defense,2006,HVAB,Prevention,Defense
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of Defense,138000,Dept. of Defense,Defense,2007,HVAB,Prevention,Defense
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of Defense,188000,Dept. of Defense,Defense,2008,HVAB,Prevention,Defense
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of Defense,188000,Dept. of Defense,Defense,2009,HVAB,Prevention,Defense
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of Defense,188000,Dept. of Defense,Defense,2010,HVAB,Prevention,Defense
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of Defense,188000,Dept. of Defense,Defense,2011,HVAB,Prevention,Defense
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of Defense,197581,Dept. of Defense,Defense,2012,HVAB,Prevention,Defense
Uganda,Sexual Prevention: Abstinence/Be Faithful,Dept. of Defense,205310,Dept. of Defense,Defense,2013,HVAB,Prevention,Defense
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/ALL,105855,HHS/ALL,HHS/ALL,2005,HVAB,Prevention,HHS/ALL
Uganda,Sexual Prevention: Abstinence/Be Faithful,Peace Corps,0,Peace Corps,Peace,2005,HVAB,Prevention,Peace
Uganda,Sexual Prevention: Abstinence/Be Faithful,Peace Corps,114900,Peace Corps,Peace,2006,HVAB,Prevention,Peace
Uganda,Sexual Prevention: Abstinence/Be Faithful,Peace Corps,84300,Peace Corps,Peace,2007,HVAB,Prevention,Peace
Uganda,Sexual Prevention: Abstinence/Be Faithful,Peace Corps,221600,Peace Corps,Peace,2008,HVAB,Prevention,Peace
Uganda,Sexual Prevention: Abstinence/Be Faithful,Peace Corps,321600,Peace Corps,Peace,2009,HVAB,Prevention,Peace
Uganda,Sexual Prevention: Abstinence/Be Faithful,Peace Corps,0,Peace Corps,Peace,2010,HVAB,Prevention,Peace
Uganda,Sexual Prevention: Abstinence/Be Faithful,Peace Corps,0,Peace Corps,Peace,2011,HVAB,Prevention,Peace
Uganda,Sexual Prevention: Abstinence/Be Faithful,Peace Corps,811601,Peace Corps,Peace,2012,HVAB,Prevention,Peace
Uganda,Sexual Prevention: Abstinence/Be Faithful,Peace Corps,0,Peace Corps,Peace,2013,HVAB,Prevention,Peace
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/CDC,105855,HHS/ALL,HHS/ALL,2006,HVAB,Prevention,HHS/CDC
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/CDC,476217,HHS/ALL,HHS/ALL,2007,HVAB,Prevention,HHS/CDC
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/CDC,1534948,HHS/ALL,HHS/ALL,2008,HVAB,Prevention,HHS/CDC
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/CDC,1664948,HHS/ALL,HHS/ALL,2009,HVAB,Prevention,HHS/CDC
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/CDC,984948,HHS/ALL,HHS/ALL,2010,HVAB,Prevention,HHS/CDC
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/CDC,605000,HHS/ALL,HHS/ALL,2011,HVAB,Prevention,HHS/CDC
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/CDC,368238,HHS/ALL,HHS/ALL,2012,HVAB,Prevention,HHS/CDC
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/CDC,236436,HHS/ALL,HHS/ALL,2013,HVAB,Prevention,HHS/CDC
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/HRSA,744881,HHS/ALL,HHS/ALL,2006,HVAB,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/HRSA,744881,HHS/ALL,HHS/ALL,2007,HVAB,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/HRSA,744881,HHS/ALL,HHS/ALL,2008,HVAB,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/HRSA,700000,HHS/ALL,HHS/ALL,2009,HVAB,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/HRSA,500000,HHS/ALL,HHS/ALL,2010,HVAB,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/HRSA,0,HHS/ALL,HHS/ALL,2011,HVAB,Prevention,HHS/HRSA
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/NIH,0,HHS/ALL,HHS/ALL,2011,HVAB,Prevention,HHS/NIH
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/NIH,0,HHS/ALL,HHS/ALL,2012,HVAB,Prevention,HHS/NIH
Uganda,Sexual Prevention: Abstinence/Be Faithful,HHS/NIH,0,HHS/ALL,HHS/ALL,2013,HVAB,Prevention,HHS/NIH
Uganda,HIV Testing and Counseling,Dept. of State,52481,Dept. of State,DOS,2005,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2006,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,152728,Dept. of State,DOS,2006,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2007,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,111619,Dept. of State,DOS,2007,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2008,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2008,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,49744,Dept. of State,DOS,2008,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2009,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2009,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,47408,Dept. of State,DOS,2009,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2010,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2010,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,47408,Dept. of State,DOS,2010,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2011,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2011,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,47408,Dept. of State,DOS,2011,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2012,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2012,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,47408,Dept. of State,DOS,2012,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2013,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,0,Dept. of State,DOS,2013,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of State,47408,Dept. of State,DOS,2013,HVCT,Prevention,DOS
Uganda,HIV Testing and Counseling,Dept. of Defense,97830,Dept. of Defense,Defense,2005,HVCT,Prevention,Defense
Uganda,HIV Testing and Counseling,Dept. of Defense,138000,Dept. of Defense,Defense,2006,HVCT,Prevention,Defense
Uganda,HIV Testing and Counseling,Dept. of Defense,354000,Dept. of Defense,Defense,2007,HVCT,Prevention,Defense
Uganda,HIV Testing and Counseling,Dept. of Defense,438000,Dept. of Defense,Defense,2008,HVCT,Prevention,Defense
Uganda,HIV Testing and Counseling,Dept. of Defense,427000,Dept. of Defense,Defense,2009,HVCT,Prevention,Defense
Uganda,HIV Testing and Counseling,Dept. of Defense,427000,Dept. of Defense,Defense,2010,HVCT,Prevention,Defense
Uganda,HIV Testing and Counseling,Dept. of Defense,427000,Dept. of Defense,Defense,2011,HVCT,Prevention,Defense
Uganda,HIV Testing and Counseling,Dept. of Defense,1197253,Dept. of Defense,Defense,2012,HVCT,Prevention,Defense
Uganda,HIV Testing and Counseling,Dept. of Defense,1198138,Dept. of Defense,Defense,2013,HVCT,Prevention,Defense
Uganda,HIV Testing and Counseling,HHS/ALL,7173696,HHS/ALL,HHS/ALL,2005,HVCT,Prevention,HHS/ALL
Uganda,HIV Testing and Counseling,Peace Corps,0,Peace Corps,Peace,2005,HVCT,Prevention,Peace
Uganda,HIV Testing and Counseling,Peace Corps,0,Peace Corps,Peace,2006,HVCT,Prevention,Peace
Uganda,HIV Testing and Counseling,Peace Corps,0,Peace Corps,Peace,2007,HVCT,Prevention,Peace
Uganda,HIV Testing and Counseling,Peace Corps,0,Peace Corps,Peace,2008,HVCT,Prevention,Peace
Uganda,HIV Testing and Counseling,Peace Corps,0,Peace Corps,Peace,2009,HVCT,Prevention,Peace
Uganda,HIV Testing and Counseling,Peace Corps,0,Peace Corps,Peace,2010,HVCT,Prevention,Peace
Uganda,HIV Testing and Counseling,Peace Corps,0,Peace Corps,Peace,2011,HVCT,Prevention,Peace
Uganda,HIV Testing and Counseling,Peace Corps,0,Peace Corps,Peace,2012,HVCT,Prevention,Peace
Uganda,HIV Testing and Counseling,Peace Corps,0,Peace Corps,Peace,2013,HVCT,Prevention,Peace
Uganda,HIV Testing and Counseling,HHS/CDC,6021204,HHS/ALL,HHS/ALL,2006,HVCT,Prevention,HHS/CDC
Uganda,HIV Testing and Counseling,HHS/CDC,1.0032325E7,HHS/ALL,HHS/ALL,2007,HVCT,Prevention,HHS/CDC
Uganda,HIV Testing and Counseling,HHS/CDC,1.0940848E7,HHS/ALL,HHS/ALL,2008,HVCT,Prevention,HHS/CDC
Uganda,HIV Testing and Counseling,HHS/CDC,1.0964939E7,HHS/ALL,HHS/ALL,2009,HVCT,Prevention,HHS/CDC
Uganda,HIV Testing and Counseling,HHS/CDC,9767395,HHS/ALL,HHS/ALL,2010,HVCT,Prevention,HHS/CDC
Uganda,HIV Testing and Counseling,HHS/CDC,9506960,HHS/ALL,HHS/ALL,2011,HVCT,Prevention,HHS/CDC
Uganda,HIV Testing and Counseling,HHS/CDC,7645161,HHS/ALL,HHS/ALL,2012,HVCT,Prevention,HHS/CDC
Uganda,HIV Testing and Counseling,HHS/CDC,6732258,HHS/ALL,HHS/ALL,2013,HVCT,Prevention,HHS/CDC
Uganda,HIV Testing and Counseling,HHS/HRSA,120000,HHS/ALL,HHS/ALL,2006,HVCT,Prevention,HHS/HRSA
Uganda,HIV Testing and Counseling,HHS/HRSA,150000,HHS/ALL,HHS/ALL,2007,HVCT,Prevention,HHS/HRSA
Uganda,HIV Testing and Counseling,HHS/HRSA,150000,HHS/ALL,HHS/ALL,2008,HVCT,Prevention,HHS/HRSA
Uganda,HIV Testing and Counseling,HHS/HRSA,150000,HHS/ALL,HHS/ALL,2009,HVCT,Prevention,HHS/HRSA
Uganda,HIV Testing and Counseling,HHS/HRSA,150000,HHS/ALL,HHS/ALL,2010,HVCT,Prevention,HHS/HRSA
Uganda,HIV Testing and Counseling,HHS/HRSA,0,HHS/ALL,HHS/ALL,2011,HVCT,Prevention,HHS/HRSA
Uganda,HIV Testing and Counseling,HHS/NIH,0,HHS/ALL,HHS/ALL,2011,HVCT,Prevention,HHS/NIH
Uganda,HIV Testing and Counseling,HHS/NIH,0,HHS/ALL,HHS/ALL,2012,HVCT,Prevention,HHS/NIH
Uganda,HIV Testing and Counseling,HHS/NIH,0,HHS/ALL,HHS/ALL,2013,HVCT,Prevention,HHS/NIH
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,8981,Dept. of State,DOS,2005,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2006,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,36868,Dept. of State,DOS,2006,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2007,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,75131,Dept. of State,DOS,2007,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,350000,Dept. of State,DOS,2008,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2008,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,24506,Dept. of State,DOS,2008,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,100000,Dept. of State,DOS,2009,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2009,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,24506,Dept. of State,DOS,2009,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2010,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2010,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,24506,Dept. of State,DOS,2010,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2011,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2011,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,24506,Dept. of State,DOS,2011,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2012,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2012,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,24506,Dept. of State,DOS,2012,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2013,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,0,Dept. of State,DOS,2013,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of State,24506,Dept. of State,DOS,2013,HVOP,Prevention,DOS
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,6097221,USAID,USAID,2005,HVOP,Prevention,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,6643813,USAID,USAID,2006,HVOP,Prevention,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,8817681,USAID,USAID,2007,HVOP,Prevention,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,1.0207066E7,USAID,USAID,2008,HVOP,Prevention,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,1.0405658E7,USAID,USAID,2009,HVOP,Prevention,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,1.1155657E7,USAID,USAID,2010,HVOP,Prevention,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,1.3355657E7,USAID,USAID,2011,HVOP,Prevention,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,8082092,USAID,USAID,2012,HVOP,Prevention,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,USAID,1.1067609E7,USAID,USAID,2013,HVOP,Prevention,USAID
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of Defense,50000,Dept. of Defense,Defense,2005,HVOP,Prevention,Defense
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of Defense,50000,Dept. of Defense,Defense,2006,HVOP,Prevention,Defense
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of Defense,150000,Dept. of Defense,Defense,2007,HVOP,Prevention,Defense
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of Defense,315000,Dept. of Defense,Defense,2008,HVOP,Prevention,Defense
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of Defense,315000,Dept. of Defense,Defense,2009,HVOP,Prevention,Defense
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of Defense,425000,Dept. of Defense,Defense,2010,HVOP,Prevention,Defense
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of Defense,315000,Dept. of Defense,Defense,2011,HVOP,Prevention,Defense
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of Defense,410444,Dept. of Defense,Defense,2012,HVOP,Prevention,Defense
Uganda,Sexual Prevention: Other Sexual Prevention,Dept. of Defense,403600,Dept. of Defense,Defense,2013,HVOP,Prevention,Defense
Uganda,Sexual Prevention: Other Sexual Prevention,HHS/ALL,295778,HHS/ALL,HHS/ALL,2005,HVOP,Prevention,HHS/ALL
Uganda,Sexual Prevention: Other Sexual Prevention,Peace Corps,140000,Peace Corps,Peace,2005,HVOP,Prevention,Peace
Uganda,Sexual Prevention: Other Sexual Prevention,Peace Corps,150000,Peace Corps,Peace,2006,HVOP,Prevention,Peace
Uganda,Sexual Prevention: Other Sexual Prevention,Peace Corps,313000,Peace Corps,Peace,2007,HVOP,Prevention,Peace
Uganda,Sexual Prevention: Other Sexual Prevention,Peace Corps,413200,Peace Corps,Peace,2008,HVOP,Prevention,Peace
Uganda,Sexual Prevention: Other Sexual Prevention,Peace Corps,513200,Peace Corps,Peace,2009,HVOP,Prevention,Peace
Uganda,Sexual Prevention: Other Sexual Prevention,Peace Corps,0,Peace Corps,Peace,2010,HVOP,Prevention,Peace
Uganda,Sexual Prevention: Other Sexual Prevention,Peace Corps,0,Peace Corps,Peace,2011,HVOP,Prevention,Peace
